"City_locality","iso3","country","super_region","super_region_name","pm25","sat_2014","log_pm25","log_sat","cluster_region"
"Barisal","BGD","Bangladesh",3,"S-Asia",85,53.305004119873,4.44265125649032,3.97603021269111,1
"Barkai","ISR","Israel",1,"HighIncome",26,30.2664966583252,3.25809653802148,3.41004137990768,2
"Barra Mansa, REGI´è_´è__O DO M´è_´è__DIO PARA´è_´è__BA","BRA","Brazil",5,"LatAm/Carib",12.5,8.40624952316284,2.52572864430826,2.12897542007799,2
"BARRIE","CAN","Canada",1,"HighIncome",7,6.58949947357178,1.94591014905531,1.88547739321286,2
"BARRIOS (LOS)","ESP","Spain",1,"HighIncome",14.5,13.2980003356934,2.67414864942653,2.58761367322416,2
"BARTIN","TUR","Turkey",2,"N-Afr/MidEast",37,14.4894971847534,3.61091791264422,2.67342405488533,4
"BASEL","CHE","Switzerland",1,"HighIncome",12.6666666666667,17.3754997253418,2.53897387105828,2.85506115220801,2
"BASSANO DEL GRAPPA","ITA","Italy",1,"HighIncome",19,25.8984985351562,2.94443897916644,3.25418499540948,2
"BASSENS","FRA","France",1,"HighIncome",11,10.412501335144,2.39789527279837,2.34300713571807,2
"BASTIA","FRA","France",1,"HighIncome",13.3333333333333,14.7174994150798,2.59026716544583,2.6890372221771,2
"Bat Hadar","ISR","Israel",1,"HighIncome",17,37.7165031433105,2.83321334405622,3.63009774782918,2
"Bathurst","AUS","Australia",1,"HighIncome",6.263424659,2.59800171852112,1.83472710565149,0.954742579726679,2
"BATHURST","CAN","Canada",1,"HighIncome",7,3.25550174713135,1.94591014905531,1.1803464103653,2
"BATMAN","TUR","Turkey",2,"N-Afr/MidEast",68,20.7210006713867,4.21950770517611,3.03114771117622,4
"Baton Rouge, LA","USA","United States of America",1,"HighIncome",8.66666666666667,8.63066514333089,2.15948424935337,2.15532157551246,2
"Battlement Mesa,Garfield,CO","USA","United States of America",1,"HighIncome",4,3.64800047874451,1.38629436111989,1.29417920344686,2
"Bauru, INTERIOR DO ESTADO","BRA","Brazil",5,"LatAm/Carib",13,8.225998878479,2.56494935746154,2.10729973346966,2
"BAUTZEN","DEU","Germany",1,"HighIncome",15,19.1800060272217,2.70805020110221,2.95386838370038,2
"Bay City, MI","USA","United States of America",1,"HighIncome",8,8.34949970245361,2.07944154167984,2.12220162119392,2
"Bayan Lepas","MYS","Malaysia",6,"SE-Asia/E-Asia/Oceania",17,18.0444984436035,2.83321334405622,2.89284084295111,2
"BAYBURT","TUR","Turkey",2,"N-Afr/MidEast",40,17.9835033416748,3.68887945411394,2.8894548566526,4
"BAYONNE","FRA","France",1,"HighIncome",8,8.25549983978271,2.07944154167984,2.11087962548241,2
"BEASAIN","ESP","Spain",1,"HighIncome",10,8.75549983978271,2.30258509299405,2.16968205603077,2
"Beau Bassin/Rose Hill, Coromandel","MUS","Mauritius",7,"Sub-Saharan Afr",67,2.64999747276306,4.20469261939097,0.97455868632336,4
"BEAUVAIS","FRA","France",1,"HighIncome",15,14.4805002212524,2.70805020110221,2.67280293202749,2
"Beaver Dam, WI","USA","United States of America",1,"HighIncome",9,8.54450035095215,2.19722457733622,2.14528784217828,2
"BEAVERLODGE","CAN","Canada",1,"HighIncome",8,3.20899939537048,2.07944154167984,1.1659591737109,2
"BEBRA","DEU","Germany",1,"HighIncome",14,17.4590015411377,2.63905732961526,2.85985536327445,2
"Beer Sheva","ISR","Israel",1,"HighIncome",23,35.0420074462891,3.13549421592915,3.55654755456099,2
"Beihai","CHN","China",6,"SE-Asia/E-Asia/Oceania",39.75,50.2641220092773,3.68260984110034,3.91729154246674,3
"Beijing","CHN","China",6,"SE-Asia/E-Asia/Oceania",85.2142857142857,56.7531048910958,4.44516909248266,4.03871036660225,3
"Beirut","LBN","Lebanon",2,"N-Afr/MidEast",31.5,26.5924968719482,3.44998754583159,3.28062910351458,4
"Beit Shemesh","ISR","Israel",1,"HighIncome",16,33.3255043029785,2.77258872223978,3.50632299882285,2
"BEKERICH","LUX","Luxembourg",1,"HighIncome",16,13.9155054092407,2.77258872223978,2.63300371549977,2
"Bel_n","CRI","Costa Rica",5,"LatAm/Carib",30,4.09650135040283,3.40119738166216,1.41013328024763,2
"BELFAST","GBR","United Kingdom",1,"HighIncome",12,7.51800107955933,2.484906649788,2.01730028873859,2
"BELFORT","FRA","France",1,"HighIncome",10,16.2249984741211,2.30258509299405,2.78655316854522,2
"BELGRADE","SRB","Serbia",4,"E-Eur/C-Eur/C-Asia",23,24.5383706092834,3.13549421592915,3.20023803973865,2
"BELLEVILLE","CAN","Canada",1,"HighIncome",7,6.55150032043457,1.94591014905531,1.87969407997261,2
"BELLEVILLE-SUR-MEUSE","FRA","France",1,"HighIncome",14,14.4129981994629,2.63905732961526,2.66813045217644,2
"Bellingham, WA","USA","United States of America",1,"HighIncome",8,4.44350147247314,2.07944154167984,1.49144268557321,2
"Bello","COL","Colombia",5,"LatAm/Carib",19,4.7069993019104,2.94443897916644,1.54905061411018,2
"BELLUNO","ITA","Italy",1,"HighIncome",16,18.1175022125244,2.77258872223978,2.89687844412214,2
"BELSK DUZY","POL","Poland",4,"E-Eur/C-Eur/C-Asia",23,23.147497177124,3.13549421592915,3.1418866613884,4
"BENEVENTO","ITA","Italy",1,"HighIncome",18.5,16.315502166748,2.91777073208428,2.79211570902291,2
"BENICASIM/BENIC´è_´è__´è_´è__SSIM","ESP","Spain",1,"HighIncome",7,11.2305021286011,1.94591014905531,2.41863348089421,2
"BENIDORM","ESP","Spain",1,"HighIncome",8,13.6760025024414,2.07944154167984,2.61564265475754,2
"Bennington, VT","USA","United States of America",1,"HighIncome",6,6.37350034713745,1.79175946922805,1.85214882370659,2
"Benxi","CHN","China",6,"SE-Asia/E-Asia/Oceania",53.5,43.2233339945475,3.97968165390196,3.7663804881903,3
"BERENDRECHT","BEL","Belgium",1,"HighIncome",17,16.6724967956543,2.83321334405622,2.81376046333083,2
"BERGAMO","ITA","Italy",1,"HighIncome",25.5,30.6974983215332,3.23867845216438,3.42418116337489,2
"BERGEN","NOR","Norway",1,"HighIncome",8.5,5.63000106811523,2.14006616349627,1.7281096318701,2
"Berhampur","IND","India",3,"S-Asia",43,45.2129974365234,3.76120011569356,3.81138459940787,3
"BERLIN","DEU","Germany",1,"HighIncome",16.875,17.3118758201599,2.82583323675859,2.85139272958843,2
"BERN","CHE","Switzerland",1,"HighIncome",14,15.6085023880005,2.63905732961526,2.74781579065521,2
"BERNBURG","DEU","Germany",1,"HighIncome",14,17.4130001068115,2.63905732961526,2.85721705983126,2
"BERNHAUSEN","DEU","Germany",1,"HighIncome",14,18.7674980163574,2.63905732961526,2.93212654476939,2
"BEROUN","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",13,19.4694976806641,2.56494935746154,2.96884901939356,2
"BERTONICO","ITA","Italy",1,"HighIncome",23,31.5019989013672,3.13549421592915,3.45005100100453,2
"BERTRIX","BEL","Belgium",1,"HighIncome",10,13.4189968109131,2.30258509299405,2.5966713754642,2
"BESANCON","FRA","France",1,"HighIncome",14.5,16.016996383667,2.67414864942653,2.77365043240521,2
"BESENZONE","ITA","Italy",1,"HighIncome",21,32.2424964904785,3.04452243772342,3.47328534920872,2
"BESSIERES","FRA","France",1,"HighIncome",11,9.65899848937988,2.39789527279837,2.26788996680206,2
"BETHENY","FRA","France",1,"HighIncome",12,15.3980045318604,2.484906649788,2.73423792517068,2
"BETHUNE","FRA","France",1,"HighIncome",13,16.0074996948242,2.56494935746154,2.77305734334627,2
"BEVERWIJK","NLD","Netherlands",1,"HighIncome",13,15.2244987487793,2.56494935746154,2.72290589014951,2
"Bhilai","IND","India",3,"S-Asia",55,46.085994720459,4.00733318523247,3.83050910168614,3
"Bhopal","IND","India",3,"S-Asia",92.6666666666667,45.0794906616211,4.52900882502253,3.80842739056341,3
"Bhubneshwar","IND","India",3,"S-Asia",43.2,55.4849967956543,3.76584049525006,4.01611265620096,3
"BIALA PODLASKA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",20,21.2000007629395,2.99573227355399,3.05400121766568,4
"BIALYSTOK","POL","Poland",4,"E-Eur/C-Eur/C-Asia",19.5,19.0979976654053,2.9704144655697,2.94958349528511,4
"BIANDRATE","GBR","United Kingdom",1,"HighIncome",13,12.3309984207153,2.56494935746154,2.51211628881405,2
"BIBERACH","DEU","Germany",1,"HighIncome",12,17.1069965362549,2.484906649788,2.83948753399482,2
"BIEDERMANNSDORF","AUT","Austria",1,"HighIncome",15,18.877498626709,2.70805020110221,2.93797066394794,2
"BIELEFELD","DEU","Germany",1,"HighIncome",14,17.1014995574951,2.63905732961526,2.83916615308454,2
"BIELLA","ITA","Italy",1,"HighIncome",14,25.2244968414307,2.63905732961526,3.22781561921935,2
"BIELSKO BIALA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",32.5,22.653003692627,3.48124008933569,3.12029245649768,4
"BILBAO","ESP","Spain",1,"HighIncome",11,8.35499858856201,2.39789527279837,2.12285999311401,2
"BILECIK","TUR","Turkey",2,"N-Afr/MidEast",32,18.8819999694824,3.46573590279973,2.9382090856941,4
"BILLERE","FRA","France",1,"HighIncome",10,9.07049942016602,2.30258509299405,2.20502732547399,2
"BINGOL","TUR","Turkey",2,"N-Afr/MidEast",21,18.8490009307861,3.04452243772342,2.93645991147011,4
"Binzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",53,84.1721750895182,3.97029191355212,4.43286440451391,3
"BIRKENHEAD","GBR","United Kingdom",1,"HighIncome",11,10.0840005874634,2.39789527279837,2.31095006758265,2
"BIRMINGHAM","GBR","United Kingdom",1,"HighIncome",14.3333333333333,11.3121652603149,2.66258782702545,2.42587871833984,2
"Birmingham-Hoover, AL","USA","United States of America",1,"HighIncome",11,8.73175024986267,2.39789527279837,2.16696583656802,2
"Bishop, CA","USA","United States of America",1,"HighIncome",8,4.72999906539917,2.07944154167984,1.55392500491379,2
"Bismarck, ND","USA","United States of America",1,"HighIncome",5,4.7785005569458,1.6094379124341,1.56412680627652,2
"BITLIS","TUR","Turkey",2,"N-Afr/MidEast",52,22.3579998016357,3.95124371858143,3.10718418997595,4
"BITOLA","MKD","The former Yugoslav Republic of Macedonia",4,"E-Eur/C-Eur/C-Asia",40,21.0079975128174,3.68887945411394,3.04490319916827,3
"BITTERFELD","DEU","Germany",1,"HighIncome",10,15.8699998855591,2.30258509299405,2.76443052732717,2
"BIZANOS","FRA","France",1,"HighIncome",9,9.07049942016602,2.19722457733622,2.20502732547399,2
"Bizerte","TUN","Tunisia",2,"N-Afr/MidEast",34,15.4765005111694,3.52636052461616,2.73932277743507,4
"BLAGOEVGRAD","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",27,19.3885021209717,3.29583686600433,2.9646802161918,4
"BLEJOI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",20,24.0794944763184,2.99573227355399,3.18136062671188,2
"Blenheim","NZL","New Zealand",1,"HighIncome",9,2.89999723434448,2.19722457733622,1.06470978331766,2
"BLENOD-LES-PONT-A-MOUSSON","FRA","France",1,"HighIncome",11,15.7104978561401,2.39789527279837,2.75432914216261,2
"BLOIS","FRA","France",1,"HighIncome",10,12.4815006256104,2.30258509299405,2.52424759814947,2
"Bloomington, IN","USA","United States of America",1,"HighIncome",10,9.61549997329712,2.30258509299405,2.2633763769917,2
"BLUDENZ","AUT","Austria",1,"HighIncome",13,13.8065013885498,2.56494935746154,2.62513959633558,2
"Bnei Brak","ISR","Israel",1,"HighIncome",22.5,33.0315055847168,3.11351530921037,3.49746182070466,2
"BOBIGNY","FRA","France",1,"HighIncome",14,15.2945022583008,2.63905732961526,2.72749343430124,2
"BOCHNIA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",30,21.265998840332,3.40119738166216,3.05710949869734,4
"BOGATYNIA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",15,19.1350002288818,2.70805020110221,2.95151913083909,4
"Bogot´è_´è__","COL","Colombia",5,"LatAm/Carib",21.9,6.03459939956665,3.08648663682246,1.79750947282128,2
"BOIS-HERPIN","FRA","France",1,"HighIncome",8,14.8370018005371,2.07944154167984,2.69712418232318,2
"Bojnord","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",32,19.4099960327148,3.46573590279973,2.96578819278702,3
"BOLOGNA","ITA","Italy",1,"HighIncome",17.3333333333333,28.1726684570312,2.85263142991332,3.33835230431114,2
"BOLU","TUR","Turkey",2,"N-Afr/MidEast",49,18.880500793457,3.89182029811063,2.93812968544274,4
"BOLZANO","ITA","Italy",1,"HighIncome",11,14.4279975891113,2.39789527279837,2.66917059594337,2
"Bongaigaon","IND","India",3,"S-Asia",24.5,54.7925109863281,3.19867311755068,4.0035535237816,3
"BONN","DEU","Germany",1,"HighIncome",14,15.9769992828369,2.63905732961526,2.77115014315822,2
"BOOM","BEL","Belgium",1,"HighIncome",16,16.6585006713867,2.77258872223978,2.81292063697376,2
"Boone, NC","USA","United States of America",1,"HighIncome",7,5.73449897766113,1.94591014905531,1.74650038454378,2
"BORDEAUX","FRA","France",1,"HighIncome",14,10.7244987487793,2.63905732961526,2.37253072701133,2
"BORGARO TORINESE","ITA","Italy",1,"HighIncome",27,20.6275005340576,3.29583686600433,3.02662516288693,2
"BORGO VALSUGANA","ITA","Italy",1,"HighIncome",17,20.7270011901855,2.83321334405622,3.03143725559675,2
"BORGOFRANCO SUL PO","ITA","Italy",1,"HighIncome",20,31.9854984283447,2.99573227355399,3.46528262597108,2
"BORGOSESIA","ITA","Italy",1,"HighIncome",17,23.2565040588379,2.83321334405622,3.14658483737832,2
"BORKEN","DEU","Germany",1,"HighIncome",15,16.2995014190674,2.70805020110221,2.79113451955762,2
"BORMIO","ITA","Italy",1,"HighIncome",11,14.0550012588501,2.39789527279837,2.64297829392449,2
"BORNA","DEU","Germany",1,"HighIncome",16,17.7084980010986,2.77258872223978,2.87404463741881,2
"BOSCO CHIESANUOVA","ITA","Italy",1,"HighIncome",13,29.157995223999,2.56494935746154,3.37272915388534,2
"Boshehr","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",105,32.6645050048828,4.65396035015752,3.486289014493,3
"Boston-Cambridge-Quincy, MA-NH","USA","United States of America",1,"HighIncome",6.63636363636364,7.16981900822033,1.89256416835002,1.96988041136689,2
"BOTOSANI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",21,22.5864963531494,3.04452243772342,3.11735222120228,2
"BOTTROP","DEU","Germany",1,"HighIncome",16,17.5164985656738,2.77258872223978,2.86314321197743,2
"Boulder, CO","USA","United States of America",1,"HighIncome",7,3.97924947738647,1.94591014905531,1.38109322799314,2
"BOULOGNE-SUR-MER","FRA","France",1,"HighIncome",14,15.9329996109009,2.63905732961526,2.76839240568741,2
"BOURG-EN-BRESSE","FRA","France",1,"HighIncome",11,14.5984926223755,2.39789527279837,2.68091827834138,2
"BOURG-LES-VALENCE","FRA","France",1,"HighIncome",14,12.9815006256104,2.63905732961526,2.56352531519528,2
"BOURGES","FRA","France",1,"HighIncome",12,12.2715005874634,2.484906649788,2.5072795485119,2
"BOURGOIN-JALLIEU","FRA","France",1,"HighIncome",10,13.5669956207275,2.30258509299405,2.60764005071455,2
"BOURNEMOUTH","GBR","United Kingdom",1,"HighIncome",9,12.5524988174438,2.19722457733622,2.5299197547179,2
"Bowling Green, KY","USA","United States of America",1,"HighIncome",9,8.211501121521,2.19722457733622,2.10553574737478,2
"Braga","PRT","Portugal",1,"HighIncome",9,10.0824995040894,2.19722457733622,2.3108011985801,2
"Brainerd, MN","USA","United States of America",1,"HighIncome",5,5.93699836730957,1.6094379124341,1.7812036802859,2
"BRAMPTON","CAN","Canada",1,"HighIncome",8,8.17199993133545,2.07944154167984,2.10071366855296,2
"Bramsthan, Flacq","MUS","Mauritius",7,"Sub-Saharan Afr",19,2.64999747276306,2.94443897916644,0.97455868632336,4
"BRANDON","CAN","Canada",1,"HighIncome",6,4.63050031661987,1.79175946922805,1.53266492200522,2
"BRANDYS","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",18,20.5964984893799,2.89037175789616,3.02512108510424,2
"BRANTFORD","CAN","Canada",1,"HighIncome",8,8.77150058746338,2.07944154167984,2.17150789636121,2
"BRASOV","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",17,21.2775039672852,2.83321334405622,3.05765036282344,2
"BRATISLAVA","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",18.5,20.8945064544678,2.91777073208428,3.03948627535137,2
"BRAY","IRL","Ireland",1,"HighIncome",13,7.93050193786621,2.56494935746154,2.07071632971757,2
"BRE´è_´è__A ALTA","ESP","Spain",1,"HighIncome",7,9.54899501800537,1.94591014905531,2.25643591523847,2
"BRE´è_´è__A BAJA","ESP","Spain",1,"HighIncome",7,9.54899501800537,1.94591014905531,2.25643591523847,2
"BREDA","NLD","Netherlands",1,"HighIncome",15,15.9277501106262,2.70805020110221,2.76806287795388,2
"BREMEN","DEU","Germany",1,"HighIncome",14,17.3183755874634,2.63905732961526,2.8517681104832,2
"Bremerton-Silverdale, WA","USA","United States of America",1,"HighIncome",5,4.35249948501587,1.6094379124341,1.47075027434104,2
"BRESCIA","ITA","Italy",1,"HighIncome",29.5,32.517993927002,3.38439026334577,3.4817935954153,2
"BRESSANONE","ITA","Italy",1,"HighIncome",9,12.6955003738403,2.19722457733622,2.54124762941261,2
"BREST","FRA","France",1,"HighIncome",12.5,8.17149829864502,2.52572864430826,2.100652282345,2
"Bridgeport-Stamford-Norwalk, CT","USA","United States of America",1,"HighIncome",8.33333333333333,8.25283273061117,2.12026353620009,2.1105565026978,2
"Brigham City, UT","USA","United States of America",1,"HighIncome",6,4.30700063705444,1.79175946922805,1.46024175398337,2
"BRIGHTON","GBR","United Kingdom",1,"HighIncome",11,14.0810050964355,2.39789527279837,2.64482673287216,2
"BRINDISI","ITA","Italy",1,"HighIncome",16,19.0584983825684,2.77258872223978,2.9475131114167,2
"Brisbane","AUS","Australia",1,"HighIncome",5.979006980625,2.83962541818619,1.78825449742192,1.04367214846934,2
"BRISTOL","GBR","United Kingdom",1,"HighIncome",13,11.3260011672974,2.56494935746154,2.42710107075512,2
"BRIVE-LA-GAILLARDE","FRA","France",1,"HighIncome",13,9.87650108337402,2.56494935746154,2.29015830767801,2
"BRNO","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",19.8,21.0515979766846,2.98568193770049,3.04697647062881,2
"BRUCK AN DER MUR","AUT","Austria",1,"HighIncome",18,14.6229953765869,2.89037175789616,2.68259531545565,2
"BRUDERHEIM","CAN","Canada",1,"HighIncome",10,4.34349632263184,2.30258509299405,1.4686796280804,2
"BRUGGE","BEL","Belgium",1,"HighIncome",17,16.0059986114502,2.83321334405622,2.77296356519302,2
"BRUNB´è_´è__TTEL","DEU","Germany",1,"HighIncome",13,16.8724994659424,2.56494935746154,2.82568504598288,2
"BRUNICO","ITA","Italy",1,"HighIncome",10,12.0624990463257,2.30258509299405,2.49010138760402,2
"BRUSSELS","BEL","Belgium",1,"HighIncome",16.8,15.7748012542725,2.82137888640921,2.75841380956962,2
"BRUXELLES/BRUSSEL","BEL","Belgium",1,"HighIncome",18,16.4249992370605,2.89037175789616,2.79880451792078,2
"Bryson City (RR name Bryson),Swain,NC","USA","United States of America",1,"HighIncome",8,6.69200086593628,2.07944154167984,1.9009129125233,2
"BRZEZINY","POL","Poland",4,"E-Eur/C-Eur/C-Asia",34,24.4265022277832,3.52636052461616,3.19566869973392,4
"BU´è_´è__OL","ESP","Spain",1,"HighIncome",5,12.3385000228882,1.6094379124341,2.51272445702802,2
"Bucaramanga","COL","Colombia",5,"LatAm/Carib",20.5,7.68199968338013,3.02042488614436,2.0388798887079,2
"Buchanan (rural)","LBR","Liberia",7,"Sub-Saharan Afr",9,24.0415019989014,2.19722457733622,3.1797815868709,2
"BUCHAREST","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",23.5,28.1077499389648,3.15700042115011,3.33604533685395,2
"BUCKOW","DEU","Germany",1,"HighIncome",13,17.5349979400635,2.56494935746154,2.86419876611643,2
"Budapest","HUN","Hungary",4,"E-Eur/C-Eur/C-Asia",24.2,21.1372009277344,3.18635263316264,3.05103456522972,2
"Buenos Aires","ARG","Argentina",1,"HighIncome",15.6666666666667,7.73500188191732,2.75153531304195,2.04575572732394,2
"BUJARALOZ","ESP","Spain",1,"HighIncome",7,8.03300094604492,1.94591014905531,2.08355817496148,2
"Bunbury","AUS","Australia",1,"HighIncome",7.778,2.55250239372253,2.05129923573356,0.937074208851556,2
"BUNYOLA","ESP","Spain",1,"HighIncome",6,12.0730018615723,1.79175946922805,2.49097170854325,2
"BURDUR","TUR","Turkey",2,"N-Afr/MidEast",48,17.4234981536865,3.87120101090789,2.85781976376058,4
"Burgas","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",24.3333333333333,19.9146664937337,3.19184715248028,2.9914564700075,4
"BURGHAUSEN","DEU","Germany",1,"HighIncome",16,17.8965015411377,2.77258872223978,2.88460524911574,2
"BURGOS","ESP","Spain",1,"HighIncome",7.5,9.04049968719482,2.01490302054226,2.20171444800864,2
